id,Kierowca_id,Autobus_id,Data_przejazdu_ID,Przystanek_koncowy_id,Przystanek_poczatkowy_id,Bilet_id
2729,98,34,468,152,184,1178
2730,227,172,450,208,371,1073
2731,71,219,208,97,91,239
2732,151,205,529,26,132,2932
2733,258,201,430,388,2,2335
2734,89,22,7,299,321,2727
2735,45,30,197,353,319,2894
2736,293,250,276,370,193,2771
2737,10,176,351,149,103,2275
2738,238,116,231,6,384,2587
2739,31,28,168,49,308,2513
2740,6,105,320,184,283,1661
2741,166,116,592,268,206,1971
2742,113,17,209,304,212,2941
2743,68,128,269,360,322,1780
2744,226,173,248,246,367,1644
2745,43,143,44,96,61,697
2746,188,84,614,270,90,33
2747,234,67,74,243,324,1724
2748,211,198,350,302,97,1420
2749,101,64,493,73,115,325
2750,174,207,122,390,296,3
2751,292,231,419,259,232,841
2752,187,110,723,169,263,1460
2753,256,148,603,364,194,1056
2754,243,86,631,382,252,1920
2755,69,229,702,259,284,1924
2756,183,218,677,316,254,2291
2757,252,268,541,284,157,1545
2758,165,200,253,59,254,1726
2759,214,101,96,365,258,1462
2760,277,118,72,62,1,428
2761,233,40,594,335,62,217
2762,211,8,542,383,346,989
2763,216,223,489,157,282,1901
2764,97,80,357,341,355,2866
2765,223,260,79,64,353,1768
2766,286,43,775,336,318,183
2767,88,32,433,317,114,2635
2768,33,222,545,286,207,906
2769,176,13,130,157,43,1531
2770,139,45,764,139,99,159
2771,156,115,537,387,193,1164
2772,159,253,341,262,99,693
2773,3,40,145,103,77,2714
2774,68,133,154,322,240,1301
2775,147,23,152,271,147,407
2776,268,42,608,285,366,1731
2777,80,269,739,334,221,1917
2778,79,26,638,309,305,2392
2779,247,160,46,49,12,2740
2780,207,113,413,296,398,1015
2781,160,97,361,323,390,1569
2782,208,169,91,322,370,2782
2783,132,84,520,322,110,2485
2784,88,69,309,179,297,639
2785,102,225,538,108,285,2640
2786,209,171,719,6,334,61
2787,255,31,506,234,138,2484
2788,38,76,156,246,36,948
2789,254,85,302,87,338,1895
2790,215,131,228,394,202,1432
2791,296,122,88,339,362,2108
2792,179,258,1,185,115,778
2793,63,128,386,42,81,2915
2794,20,144,475,372,151,49
2795,192,113,388,58,381,870
2796,33,12,794,22,31,901
2797,178,235,621,195,398,1022
2798,155,254,231,317,233,1525
2799,288,184,354,47,345,1579
2800,271,154,525,107,165,1969
2801,41,195,307,62,350,1537
2802,130,74,460,258,35,2287
2803,160,168,743,35,310,2744
2804,56,224,486,348,54,355
2805,148,207,539,41,75,1605
2806,115,275,413,315,183,2254
2807,85,41,768,305,131,345
2808,55,264,294,86,202,717
2809,203,114,208,294,307,384
2810,38,150,50,315,58,1293
2811,206,51,397,346,315,1528
2812,151,105,329,373,344,1671
2813,69,22,237,232,80,605
2814,127,9,210,214,211,2069
2815,265,184,669,98,17,600
2816,94,105,79,8,301,237
2817,204,161,323,216,176,1562
2818,154,159,116,229,186,120
2819,169,32,563,337,344,36
2820,130,179,3,307,363,161
2821,271,70,694,215,261,1684
2822,231,225,575,31,194,1970
2823,10,170,552,301,311,2194
2824,153,147,639,285,146,2366
2825,27,255,371,170,59,930
2826,54,70,574,374,191,2099
2827,205,152,33,290,301,243
2828,260,112,436,265,161,1822
2829,62,175,520,328,302,1344
2830,104,269,595,198,56,254
2831,168,158,692,235,337,1368
2832,231,190,318,132,380,384
2833,210,142,229,73,322,738
2834,144,130,169,36,102,1679
2835,81,192,793,42,366,1217
2836,221,172,318,193,294,298
2837,272,1,798,54,61,2874
2838,224,70,753,325,393,2058
2839,70,210,338,312,227,1324
2840,281,47,521,398,67,2553
2841,296,166,146,113,61,854
2842,217,14,416,28,60,1828
2843,149,207,63,184,347,871
2844,263,80,388,187,301,1022
2845,144,64,714,14,278,1228
2846,207,127,742,303,360,2097
2847,36,62,773,380,40,876
2848,233,128,758,347,18,1865
2849,159,58,767,9,387,1634
2850,180,75,233,400,42,433
2851,2,269,104,346,162,6
2852,167,201,359,138,214,888
2853,236,62,133,353,124,1623
2854,125,114,515,15,295,908
2855,102,246,534,221,335,2834
2856,130,54,270,188,144,2115
2857,211,238,492,68,74,1819
2858,32,206,695,26,322,943
2859,101,10,640,236,381,1751
2860,155,45,1,74,56,1957
2861,81,135,616,219,220,1957
2862,218,271,22,255,383,1712
2863,205,83,458,169,24,379
2864,169,154,444,339,364,235
2865,137,194,765,156,301,606
2866,11,92,300,130,64,2862
2867,121,144,311,84,26,648
2868,292,28,699,135,242,2026
2869,218,22,327,263,355,1192
2870,188,9,662,198,6,1943
2871,11,104,73,186,171,2265
2872,152,108,422,146,171,581
2873,129,255,554,126,126,2049
2874,178,271,306,291,208,1374
2875,235,188,628,387,116,723
2876,254,190,437,184,100,1263
2877,259,270,461,360,174,127
2878,224,175,520,360,168,220
2879,137,178,112,160,271,362
2880,111,119,167,186,159,1660
2881,70,12,656,131,117,2766
2882,124,221,347,372,80,2146
2883,249,137,67,72,220,291
2884,172,187,469,198,321,448
2885,220,83,304,21,369,1965
2886,60,139,244,46,316,2248
2887,160,116,404,151,156,1875
2888,297,53,86,285,25,2684
2889,242,227,57,312,34,2692
2890,50,159,294,306,7,2681
2891,65,190,532,49,228,2408
2892,76,83,461,158,56,2765
2893,172,95,418,86,259,1674
2894,54,179,547,255,292,629
2895,39,86,662,276,287,1109
2896,208,130,448,282,262,2340
2897,268,62,790,329,45,1760
2898,64,33,211,193,29,1756
2899,91,44,671,268,8,2264
2900,295,162,412,47,185,1900
2901,284,271,794,125,76,1447
2902,34,153,790,95,7,2924
2903,103,1,277,357,375,2263
2904,270,86,246,2,350,677
2905,193,111,502,362,19,2740
2906,37,9,675,66,93,2086
2907,237,222,781,231,296,1561
2908,20,189,301,188,335,2455
2909,32,136,615,368,362,2181
2910,51,264,442,156,398,2158
2911,70,246,498,218,315,1122
2912,40,108,706,272,377,2739
2913,265,122,606,319,395,1941
2914,93,106,525,93,122,1283
2915,40,182,670,117,213,414
2916,233,190,382,284,234,1161
2917,183,151,26,365,115,1577
2918,119,129,142,3,105,2173
2919,206,2,49,371,22,720
2920,198,55,236,296,370,908
2921,195,200,484,221,94,1307
2922,152,217,194,398,396,1907
2923,92,35,352,243,302,440
2924,190,84,715,107,270,4
2925,157,13,349,78,156,973
2926,189,83,479,172,330,605
2927,284,72,458,85,318,740
2928,55,164,745,284,184,942
2929,78,60,127,79,1,1962
2930,109,87,221,313,238,907
2931,62,47,143,333,30,2420
2932,72,265,291,399,284,1056
2933,75,87,161,332,334,2609
2934,180,39,598,239,137,1367
2935,234,172,134,379,112,1102
2936,271,41,530,104,325,2003
2937,72,105,800,227,395,1425
2938,283,174,516,390,190,1350
2939,19,69,107,300,109,2559
2940,216,30,148,227,128,1052
2941,209,57,228,251,215,918
2942,191,18,189,232,7,2728
2943,92,183,102,295,22,408
2944,239,116,414,53,281,412
2945,156,175,268,9,267,780
2946,68,128,498,98,249,1039
2947,216,47,3,349,391,2560
2948,130,84,404,248,43,2618
2949,124,29,132,257,283,1394
2950,161,54,560,215,337,2223
2951,47,51,357,130,45,1558
2952,8,159,552,101,343,1705
2953,37,214,422,170,255,826
2954,176,216,232,139,136,2665
2955,260,22,447,118,353,1269
2956,184,108,549,173,37,1583
2957,117,38,468,398,261,326
2958,139,52,309,53,210,1133
2959,197,251,656,371,243,987
2960,269,35,702,320,388,2622
2961,297,235,36,215,346,1859
2962,283,71,409,318,293,2973
2963,77,83,651,236,363,2954
2964,202,274,520,119,306,564
2965,297,227,533,330,270,831
2966,149,17,492,198,391,1269
2967,195,242,501,199,142,2713
2968,166,183,720,265,117,2378
2969,134,68,224,220,185,688
2970,232,238,201,191,125,543
2971,231,225,222,205,237,2420
2972,8,18,684,213,222,1697
2973,20,131,576,130,213,2987
2974,90,84,461,217,62,2163
2975,131,140,682,307,243,2268
2976,35,115,39,107,184,2878
2977,229,224,263,123,78,99
2978,213,5,611,365,356,2170
2979,186,251,776,399,301,241
2980,80,118,275,294,91,957
2981,274,206,669,54,18,2086
2982,106,204,536,60,129,2865
2983,260,159,126,148,94,312
2984,54,210,335,239,101,2555
2985,52,185,488,185,320,2030
2986,114,27,81,287,211,1043
2987,300,121,318,328,54,2809
2988,53,156,679,148,185,1790
2989,148,211,751,74,87,1082
2990,245,13,296,252,99,855
2991,14,151,541,329,303,450
2992,19,63,688,339,289,438
2993,9,6,367,362,133,2051
2994,25,117,543,391,120,1647
2995,164,180,414,280,5,2854
2996,29,147,281,149,278,316
2997,238,170,80,30,38,1687
2998,165,107,224,305,239,313
2999,280,232,121,322,148,2114
3000,95,84,478,95,79,34
3001,107,119,406,92,87,2951
3002,238,24,430,114,348,1457
3003,150,188,633,23,182,516
3004,267,125,235,307,212,1693
3005,245,126,290,174,70,2914
3006,205,33,543,60,104,2598
3007,13,192,471,205,133,1287
3008,84,171,34,306,359,1626
3009,166,194,601,184,347,334
3010,81,117,686,319,119,317
3011,253,162,468,266,282,1992
3012,114,132,118,9,243,556
3013,300,197,555,240,31,1250
3014,252,182,206,314,153,2545
3015,3,155,314,284,197,1798
3016,112,138,752,92,193,1762
3017,42,263,76,320,389,168
3018,243,54,64,396,224,2191
3019,24,257,14,192,46,1429
3020,171,142,26,67,106,2877
3021,134,170,752,328,263,2111
3022,276,177,466,100,304,2351
3023,34,115,670,183,166,1085
3024,13,257,302,373,207,648
3025,66,244,298,1,116,1568
3026,84,146,798,140,261,2380
3027,130,80,238,228,336,2892
3028,128,234,450,396,20,1622
3029,37,193,9,272,327,2744
3030,259,8,148,206,68,2989
3031,198,138,439,175,147,1022
3032,46,254,173,84,34,2180
3033,42,14,607,199,60,769
3034,290,129,206,400,267,2143
3035,132,130,741,195,267,2570
3036,25,154,344,21,133,2814
3037,176,36,87,125,136,850
3038,197,98,142,342,238,487
3039,249,11,763,209,343,1429
3040,20,149,484,199,272,2926
3041,202,250,281,400,234,2114
3042,280,178,770,44,92,248
3043,241,258,751,381,384,810
3044,233,10,272,104,316,2939
3045,283,229,220,136,123,2420
3046,148,238,648,201,259,659
3047,69,113,5,371,243,13
3048,140,54,248,138,123,594
3049,250,210,566,14,190,1324
3050,295,97,446,345,146,468
3051,171,18,792,336,50,1737
3052,217,197,436,122,63,2507
3053,192,52,433,150,321,1119
3054,82,259,294,48,277,2976
3055,84,98,377,140,241,2303
3056,126,116,664,98,301,1747
3057,37,131,671,262,361,1337
3058,91,259,428,167,42,1245
3059,33,34,567,160,11,1910
3060,152,88,50,109,127,335
3061,230,140,738,25,257,2085
3062,194,4,711,352,310,2813
3063,213,172,141,375,299,678
3064,42,87,392,288,178,2916
3065,100,63,346,203,328,2996
3066,1,130,525,97,170,2114
3067,123,269,94,231,71,2413
3068,268,232,301,293,296,1900
3069,263,248,57,214,147,1828
3070,51,153,210,109,362,1745
3071,12,247,288,393,183,1985
3072,252,141,162,39,62,2750
3073,61,143,46,313,318,2079
3074,207,166,728,183,125,299
3075,125,225,366,398,44,2777
3076,60,251,93,261,239,651
3077,281,247,248,99,42,1534
3078,191,118,119,379,239,2216
3079,218,143,9,219,399,410
3080,245,184,796,90,306,840
3081,245,232,489,87,212,1767
3082,196,244,595,381,45,2198
3083,52,112,254,180,281,1884
3084,268,191,694,187,385,2509
3085,216,250,764,320,63,368
3086,74,155,482,7,68,46
3087,267,197,353,13,242,1932
3088,39,112,85,400,148,1900
3089,207,138,172,102,266,2358
3090,69,105,729,202,365,605
3091,51,269,500,378,227,899
3092,160,218,96,156,292,1809
3093,254,22,419,245,107,1275
3094,95,175,317,230,257,470
3095,223,11,751,217,392,2402
3096,156,106,760,69,160,1221
3097,295,88,781,48,29,276
3098,186,45,14,310,40,2607
3099,14,254,311,74,150,1719
3100,190,35,416,74,94,1983
3101,144,235,600,320,65,384
3102,146,3,730,165,248,2517
3103,21,17,642,11,135,811
3104,257,120,746,138,284,2867
3105,102,212,771,205,338,1348
3106,58,66,127,223,155,1852
3107,66,261,783,6,23,62
3108,278,63,390,251,25,1667
3109,98,252,499,216,58,2884
3110,268,104,393,108,91,796
3111,121,61,139,379,309,898
3112,195,48,12,375,97,1661
3113,218,257,708,8,368,2426
3114,262,167,713,265,238,650
3115,187,22,476,106,322,2571
3116,99,59,36,127,140,13
3117,202,227,194,198,152,1417
3118,74,88,76,382,360,1993
3119,214,95,356,176,394,1663
3120,92,113,595,150,143,1385
3121,224,102,148,205,388,2667
3122,12,46,86,11,335,1156
3123,128,203,660,347,42,316
3124,232,60,282,308,215,1791
3125,52,119,320,252,154,1972
3126,124,233,650,210,390,977
3127,259,209,138,161,340,2645
3128,278,98,670,351,80,343
3129,260,218,431,372,398,1723
3130,296,105,643,330,379,1498
3131,114,33,701,157,196,1491
3132,195,65,745,182,64,1826
3133,6,1,445,132,42,2288
3134,50,65,743,350,146,570
3135,57,203,620,193,25,2675
3136,235,245,268,132,342,1003
3137,60,266,177,281,386,424
3138,266,120,419,244,271,556
3139,117,104,502,51,109,1289
3140,237,224,397,79,148,1455
3141,272,246,296,18,233,584
3142,137,228,274,19,65,406
3143,88,142,61,344,325,1957
3144,43,20,28,304,396,2077
3145,197,269,77,145,255,1581
3146,162,157,523,112,76,1389
3147,98,127,663,161,102,2555
3148,292,172,709,196,268,2256
3149,295,123,265,284,170,285
3150,100,34,694,347,341,2398
3151,251,47,640,322,87,1669
3152,96,34,539,136,86,310
3153,125,35,421,152,215,349
3154,137,36,394,198,358,254
3155,224,33,72,102,5,1793
3156,3,225,233,22,267,2583
3157,249,154,289,56,10,1409
3158,247,275,266,336,129,2260
3159,244,145,403,138,396,127
3160,93,226,409,155,220,1681
3161,216,208,340,286,24,1885
3162,295,135,646,244,274,2910
3163,10,261,687,44,295,1033
3164,89,215,56,360,289,2824
3165,227,251,686,149,122,2723
3166,299,261,327,264,253,2429
3167,160,8,2,3,142,2672
3168,58,114,714,166,60,356
3169,76,183,504,70,383,1008
3170,171,12,698,78,69,2303
3171,55,210,436,380,123,2744
3172,264,81,172,144,310,1337
3173,14,166,281,19,51,1831
3174,275,75,174,241,346,461
3175,79,104,584,326,285,2750
3176,207,21,590,345,104,1323
3177,71,16,487,198,212,1191
3178,19,59,647,30,53,876
3179,88,261,798,196,242,23
3180,34,114,273,204,83,1758
3181,234,132,595,216,314,688
3182,204,221,484,290,258,2939
3183,112,212,501,17,175,1244
3184,282,263,426,60,308,2536
3185,94,1,540,328,230,1537
3186,107,232,634,257,352,54
3187,23,195,482,218,188,665
3188,69,12,503,380,72,2474
3189,187,18,549,270,64,744
3190,254,179,625,386,359,125
3191,85,268,18,195,141,1525
3192,223,95,305,52,359,2817
3193,61,91,144,129,271,164
3194,251,161,87,376,181,1616
3195,33,54,681,345,358,1734
3196,4,211,103,363,200,1840
3197,251,92,104,369,93,2424
3198,229,259,513,105,209,539
3199,256,49,718,24,244,2189
3200,202,94,378,271,283,881
3201,193,168,584,324,61,1462
3202,93,173,61,30,44,1862
3203,84,164,388,102,381,1909
3204,271,44,46,282,211,1220
3205,38,242,787,191,341,1178
3206,180,54,316,142,203,557
3207,188,218,278,384,372,1449
3208,193,90,719,396,128,524
3209,111,115,493,112,343,1621
3210,140,216,557,118,71,756
3211,175,26,588,132,199,1386
3212,171,2,698,99,347,1278
3213,205,187,71,21,23,1024
3214,286,172,714,79,255,2044
3215,299,179,598,105,104,2590
3216,21,213,275,62,171,594
3217,195,149,696,149,371,1611
3218,277,189,545,213,65,1783
3219,167,173,17,148,99,1670
3220,231,82,429,172,158,646
3221,177,138,389,233,240,307
3222,84,167,694,25,138,1584
3223,82,208,174,326,19,434
3224,142,129,772,123,160,2174
3225,146,224,147,369,187,2072
3226,132,66,656,306,313,465
3227,90,95,724,282,355,955
3228,93,176,343,231,130,1576
3229,43,202,786,47,7,1650
3230,91,147,673,276,202,2067
3231,164,1,28,52,351,1558
3232,101,138,729,333,48,1736
3233,285,83,507,229,154,2032
3234,127,175,521,125,58,223
3235,242,104,41,345,311,475
3236,287,121,42,30,348,2202
3237,271,239,271,104,70,83
3238,102,94,433,399,39,755
3239,222,264,399,20,287,325
3240,193,252,563,223,73,1635
3241,41,85,84,386,174,2622
3242,61,33,329,123,283,917
3243,284,21,111,249,145,942
3244,121,124,232,200,75,2065
3245,51,93,229,346,310,138
3246,20,248,477,173,44,1856
3247,227,78,485,213,279,1978
3248,114,78,163,37,351,1879
3249,3,199,4,227,327,2367
3250,17,102,217,190,277,1593
3251,188,226,4,279,229,272
3252,257,20,361,221,181,1573
3253,297,207,758,345,88,1154
3254,56,243,61,34,45,1484
3255,170,232,130,155,113,2620
3256,3,236,183,358,25,1233
3257,299,36,31,261,87,1400
3258,9,159,460,280,248,1224
3259,224,177,247,154,324,1705
3260,236,189,29,107,353,103
3261,168,138,37,349,106,1347
3262,166,188,406,129,328,2275
3263,84,73,646,49,243,2174
3264,48,104,601,78,242,15
3265,192,13,446,187,141,1570
3266,278,133,342,2,132,154
3267,72,168,539,297,107,1656
3268,243,14,717,374,234,1361
3269,230,80,646,7,105,2929
3270,143,40,397,307,100,1573
3271,176,37,265,400,257,1939
3272,118,132,19,36,290,294
3273,72,178,529,358,35,1776
3274,49,118,609,218,302,1916
3275,53,258,411,16,246,1088
3276,16,274,597,257,11,213
3277,200,85,208,309,116,1143
3278,274,101,297,134,58,695
3279,129,177,735,385,92,2214
3280,72,14,690,122,103,2888
3281,63,239,183,127,396,44
3282,31,8,61,199,115,1275
3283,229,167,92,268,63,2458
3284,160,70,124,397,120,1858
3285,25,135,516,379,276,1263
3286,95,209,413,54,136,1680
3287,1,60,121,310,122,345
3288,56,245,309,59,94,2504
3289,284,272,553,233,360,253
3290,82,21,180,289,191,1043
3291,62,45,685,23,195,627
3292,276,15,568,207,140,2626
3293,291,264,106,63,313,1851
3294,194,169,408,178,33,2569
3295,222,154,35,30,329,1286
3296,268,3,69,141,71,97
3297,236,30,162,388,59,682
3298,34,84,154,284,295,2416
3299,40,98,599,287,335,2810
3300,137,163,344,103,147,1209
3301,112,55,722,117,367,2738
3302,287,267,750,70,37,990
3303,143,252,404,43,398,1465
3304,107,227,148,317,64,1849
3305,280,111,770,243,16,2973
3306,41,185,531,284,264,1040
3307,215,78,129,253,244,2287
3308,181,138,619,245,293,25
3309,66,263,112,366,105,1195
3310,96,119,382,134,160,2658
3311,86,135,267,337,365,1633
3312,194,191,593,168,186,83
3313,196,212,633,130,19,2816
3314,63,162,590,163,55,2038
3315,144,104,262,85,242,1615
3316,250,14,199,110,48,1202
3317,282,44,461,246,269,103
3318,192,88,36,99,66,2170
3319,222,90,458,283,257,1244
3320,241,39,684,327,160,2807
3321,78,168,224,321,38,1433
3322,105,147,344,286,343,2168
3323,184,241,397,44,291,212
3324,39,92,283,22,216,702
3325,198,29,185,149,137,2680
3326,153,86,756,147,230,1685
3327,24,233,436,273,101,1017
3328,30,180,486,206,343,773
3329,283,118,291,322,356,2324
3330,257,199,31,329,238,1734
3331,200,171,696,143,400,1862
3332,60,150,169,198,224,2787
3333,63,132,578,386,92,1747
3334,98,268,161,343,237,2391
3335,284,183,380,324,314,1492
3336,44,261,236,117,290,2185
3337,261,182,517,180,292,266
3338,212,209,127,232,80,2856
3339,206,144,517,184,171,252
3340,219,51,38,49,275,2339
3341,268,254,299,80,85,1742
3342,96,90,105,327,389,1345
3343,272,212,704,399,174,1628
3344,241,271,98,216,50,2118
3345,52,116,746,200,25,324
3346,113,168,221,6,204,181
3347,194,74,646,371,30,2628
3348,147,79,345,32,198,1232
3349,81,205,413,186,203,2838
3350,229,167,513,365,365,669
3351,251,207,253,188,347,2232
3352,95,41,625,258,159,2778
3353,268,30,112,286,258,1394
3354,202,23,532,371,234,2310
3355,246,167,678,105,227,464
3356,190,206,116,164,290,2673
3357,232,23,653,127,64,1612
3358,27,110,640,364,44,1968
3359,212,50,200,48,228,309
3360,170,135,655,275,209,1022
3361,128,136,764,170,357,1816
3362,183,79,753,364,203,2695
3363,3,200,126,399,329,12
3364,65,37,220,323,322,1772
3365,16,121,294,337,141,2003
3366,199,151,595,131,386,2671
3367,5,269,426,217,10,417
3368,121,201,720,370,313,1879
3369,203,74,650,312,282,216
3370,49,81,431,319,299,167
3371,188,236,64,196,91,193
3372,151,175,243,246,364,1243
3373,277,139,336,92,341,1360
3374,153,92,329,130,186,2739
3375,286,3,547,191,202,2847
3376,203,212,653,305,109,320
3377,242,110,3,23,66,2825
3378,243,218,366,169,300,83
3379,208,47,421,217,384,1891
3380,121,64,608,176,38,888
3381,35,226,658,24,374,67
3382,272,238,444,141,370,1468
3383,184,80,126,328,369,404
3384,267,169,155,165,108,1053
3385,286,63,453,152,37,2124
3386,241,73,344,240,170,2509
3387,255,177,32,33,72,2289
3388,22,38,730,334,75,2235
3389,290,213,565,177,272,533
3390,86,150,610,143,239,2747
3391,113,253,287,167,236,916
3392,182,254,426,41,360,2487
3393,290,57,689,298,299,1420
3394,173,100,168,353,89,2189
3395,172,76,384,97,364,2409
3396,41,195,713,292,6,888
3397,91,237,36,337,211,1578
3398,239,146,252,332,268,1668
3399,28,228,678,47,125,2177
3400,35,14,507,191,299,783
3401,220,112,684,372,265,1743
3402,71,131,300,97,130,310
3403,247,2,556,346,218,239
3404,59,83,581,161,70,2831
3405,190,233,363,347,85,2842
3406,35,66,610,192,384,857
3407,239,49,394,309,326,1502
3408,170,36,448,392,177,2224
3409,205,173,663,147,301,1265
3410,231,242,446,365,35,796
3411,11,203,516,282,26,1764
3412,127,64,641,139,357,1064
3413,297,14,467,267,193,235
3414,130,25,705,45,22,2770
3415,118,240,13,377,390,2422
3416,72,218,277,85,345,2792
3417,29,39,597,248,154,2068
3418,300,100,646,236,259,2638
3419,115,265,723,269,149,2808
3420,114,168,17,54,173,2077
3421,131,154,308,33,325,1520
3422,195,259,414,29,28,872
3423,221,168,631,234,316,2888
3424,246,188,513,249,148,165
3425,226,67,673,108,336,1197
3426,296,152,128,166,20,688
3427,294,28,629,305,161,2432
3428,51,235,665,140,255,116
3429,20,7,748,176,290,2298
3430,98,2,456,298,94,1231
3431,285,193,74,371,37,2359
3432,146,104,784,151,332,474
3433,126,236,25,326,103,54
3434,173,236,717,143,260,2540
3435,142,237,86,228,265,1523
3436,226,31,371,131,160,2811
3437,268,28,36,258,231,2089
3438,270,162,700,158,130,707
3439,162,131,430,32,213,1973
3440,63,176,750,94,124,2312
3441,253,88,681,260,14,2524
3442,152,161,246,372,276,2986
3443,15,144,164,58,61,2504
3444,134,175,520,199,386,2651
3445,114,39,54,392,286,362
3446,253,77,64,371,180,101
3447,34,146,797,365,22,754
3448,78,70,345,376,10,2508
3449,214,173,772,345,114,881
3450,25,184,632,320,329,528
3451,1,61,616,152,340,166
3452,105,20,383,92,26,1543
3453,241,198,55,267,68,451
3454,266,15,145,390,19,1091
3455,117,178,525,373,338,898
3456,191,207,264,206,161,1148
3457,227,30,454,18,173,2012
3458,191,225,97,124,163,753
3459,259,59,424,105,351,377
3460,3,3,110,43,259,589
3461,153,7,677,105,126,1429
3462,255,250,748,350,55,380
3463,290,91,38,167,246,2176
3464,108,164,723,194,344,2491
3465,19,230,66,45,227,1975
3466,246,50,337,304,60,1916
3467,234,43,191,226,364,1119
3468,158,262,343,128,230,2651
3469,7,140,307,37,366,1892
3470,161,239,159,84,218,2258
3471,174,255,367,127,314,289
3472,87,166,246,150,354,331
3473,220,29,16,103,34,1575
3474,133,75,771,128,224,643
3475,59,245,422,139,247,1239
3476,196,214,196,130,227,2520
3477,219,94,656,284,95,634
3478,52,224,37,213,328,1206
3479,76,240,629,372,298,247
3480,42,137,228,61,98,2434
3481,204,89,518,33,263,357
3482,172,141,494,173,199,959
3483,194,135,489,125,190,2768
3484,35,184,101,179,338,1111
3485,60,227,560,48,367,2568
3486,165,83,160,384,355,121
3487,128,67,521,153,7,985
3488,165,2,303,139,35,440
3489,239,171,545,358,62,2695
3490,246,144,329,211,330,2688
3491,293,2,301,301,33,2798
3492,144,254,659,184,133,159
3493,138,204,503,311,186,2300
3494,121,10,699,376,67,2459
3495,92,11,494,16,221,1259
3496,112,248,82,342,369,2646
3497,189,243,378,258,18,2204
3498,17,171,750,293,113,438
3499,273,92,515,56,45,992
3500,15,140,23,106,221,2772
3501,41,133,62,262,276,2277
3502,234,49,362,63,121,1796
3503,147,256,578,382,257,453
3504,89,28,459,354,161,2481
3505,276,175,576,301,141,175
3506,130,214,792,95,162,2495
3507,278,39,32,69,315,841
3508,78,198,646,138,83,1407
3509,209,231,788,237,196,2811
3510,27,50,41,140,97,1454
3511,177,68,26,337,59,1158
3512,95,4,8,135,61,2492
3513,217,266,667,309,121,585
3514,260,235,600,272,351,1029
3515,256,131,686,14,17,583
3516,62,95,378,237,55,1912
3517,115,129,620,88,122,2456
3518,166,116,333,97,145,2968
3519,118,81,77,320,12,1554
3520,230,147,378,53,278,415
3521,175,114,792,48,319,1689
3522,222,214,311,277,13,687
3523,198,265,679,245,262,1544
3524,294,28,620,168,163,1692
3525,221,26,281,21,258,2064
3526,194,134,128,98,363,1646
3527,109,7,621,68,173,1353
3528,238,262,246,364,392,2740
3529,75,2,431,35,214,1563
3530,56,240,478,322,341,548
3531,36,81,782,42,369,1009
3532,181,114,550,227,208,159
3533,251,177,224,185,28,2061
3534,12,268,157,46,239,484
3535,274,188,374,340,194,1270
3536,265,232,82,331,282,2541
3537,180,134,736,372,171,802
3538,14,179,5,365,42,710
3539,121,121,417,64,136,2737
3540,239,194,633,85,6,1073
3541,7,137,418,57,222,1841
3542,89,110,495,233,184,2323
3543,123,57,797,111,349,855
3544,51,23,57,73,322,414
3545,178,265,111,291,15,7
3546,206,268,2,294,380,1280
3547,204,36,526,221,30,1061
3548,145,19,557,98,106,1389
3549,91,178,153,162,233,362
3550,134,53,124,255,216,2005
3551,242,164,592,259,393,2560
3552,78,229,357,26,172,2090
3553,39,74,90,159,79,1491
3554,229,38,177,278,116,1855
3555,112,140,470,244,228,2014
3556,183,255,666,213,248,260
3557,250,78,770,378,145,103
3558,19,85,314,7,12,545
3559,282,215,274,286,23,923
3560,128,28,24,310,234,241
3561,148,246,604,40,44,16
3562,244,111,373,371,71,1173
3563,271,245,119,36,131,1680
3564,129,172,374,305,110,2555
3565,213,11,284,229,327,2380
3566,206,180,232,97,190,139
3567,142,65,604,124,315,316
3568,204,207,610,23,278,2935
3569,252,59,67,59,127,2789
3570,10,26,385,68,347,1868
3571,255,179,608,311,227,1649
3572,218,146,234,136,353,1596
3573,139,116,465,107,309,2200
3574,214,78,285,384,284,2560
3575,132,243,237,108,325,1270
3576,211,226,97,303,103,974
3577,288,130,514,225,235,2692
3578,198,244,603,150,20,2832
3579,105,55,436,388,254,1926
3580,90,2,140,384,337,2600
3581,237,155,715,147,314,1559
3582,104,268,636,367,159,1260
3583,118,213,373,94,143,136
3584,191,163,262,320,42,1359
3585,92,186,348,228,164,75
3586,259,3,123,213,259,151
3587,67,2,318,269,132,304
3588,112,235,500,235,301,1216
3589,185,257,545,89,210,1839
3590,10,49,120,154,147,2370
3591,266,44,317,376,179,1282
3592,15,9,570,291,371,1948
3593,241,82,322,163,347,2797
3594,74,125,480,296,352,1426
3595,282,225,114,7,193,848
3596,171,271,489,364,225,464
3597,1,203,312,156,5,2533
3598,297,262,613,271,315,1287
3599,133,223,435,142,235,2400
3600,151,27,139,203,167,643
3601,136,80,201,330,296,1024
3602,1,7,182,366,376,276
3603,166,112,265,347,30,520
3604,237,23,398,55,172,1116
3605,35,128,268,330,336,2985
3606,124,90,42,28,154,2259
3607,233,205,490,224,18,250
3608,222,150,233,193,237,1699
3609,272,169,515,384,35,2083
3610,91,52,464,216,317,2220
3611,119,250,645,111,349,603
3612,61,211,461,306,233,280
3613,99,82,285,239,301,1511
3614,250,41,207,127,184,693
3615,181,207,648,208,248,1705
3616,212,67,307,211,27,833
